text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude
"RT @bluelivesmtr: BREAKING: Gunman Opens Fire In Kroger Store, Multiple People Down
#BlueLivesMatter #BackTheBlue
Full Story https://t.co/I…",FALSE,0,NA,2018-10-25T11:35:58Z,FALSE,NA,1055422714213814272,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",PPOAGE,55,TRUE,FALSE,NA,NA
RT @4AmericanKat: @FoxNews No context excuse is going to fix that horrible comment.  👎 #BackTheBlue #BlueLivesMatter #voteRed2018,FALSE,0,NA,2018-10-25T11:35:43Z,FALSE,NA,1055422653086007297,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Lorene1222,1,TRUE,FALSE,NA,NA
"RT @adjunctprofessr: Patriots rock!
From Detroit down to Houston,
and New York to L.A.
There's pride in every American heart,
and its time…",FALSE,0,NA,2018-10-25T11:35:38Z,FALSE,NA,1055422628251557888,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",DrakeRickdrake1,414,TRUE,FALSE,NA,NA
"RT @IndianFootball: FT: Pakistan defeat India 2-1 in SAFF U-15 Championship.

#BackTheBlue",FALSE,0,NA,2018-10-25T11:35:28Z,FALSE,NA,1055422588908822528,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",shubhamp286,14,TRUE,FALSE,NA,NA
RT @NRAHillbilly: Arizona troopers' union pulls support from Democrat opposing GOP's McSally in Senate race #AZSen #BackTheBlue #ThinBlueLi…,FALSE,0,NA,2018-10-25T11:35:16Z,FALSE,NA,1055422536257863680,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Michael01466880,11,TRUE,FALSE,NA,NA
True. #BackTheBlue https://t.co/1cpDI7XXlS,FALSE,0,NA,2018-10-25T11:34:40Z,FALSE,NA,1055422388849070080,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",tech4290,0,FALSE,FALSE,NA,NA
RT @DChicagoQ: We miss Bernie Kerik... deblasio doesnt #BackTheBlue  https://t.co/XKq23zm6zG,FALSE,0,NA,2018-10-25T11:34:24Z,FALSE,NA,1055422319030624256,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",Resistmybutt,1,TRUE,FALSE,NA,NA
@FoxNews No context excuse is going to fix that horrible comment.  👎 #BackTheBlue #BlueLivesMatter #voteRed2018,FALSE,1,FoxNews,2018-10-25T11:33:30Z,FALSE,1055353515919343616,1055422091443359744,1367531,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",4AmericanKat,1,FALSE,FALSE,NA,NA
"RT @Mikeproudvet: #TrumpSuperTrain @Mikeproudvet
Car #29
@bbl58 
@UghToHillary 
@swahneee
@sweet2xo
@BackRoad_NC
@SvntySvnPunk
@AMccloggan0…",FALSE,0,NA,2018-10-25T11:32:58Z,FALSE,NA,1055421959104688128,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Grtowner59Gary,602,TRUE,FALSE,NA,NA
RT @GregAbbott_TX: Thanks to the National Latino Law Enforcement Organization for endorsing my re-election today in Dallas. I especially th…,FALSE,0,NA,2018-10-25T11:32:33Z,FALSE,NA,1055421852493983745,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Vivere101,255,TRUE,FALSE,NA,NA
"RT @Blessttt: Florida!❗️🔴❗️ Stand up!❗️🔴❗️ #VoteRedToSaveAmerica 

 If we want to keep our communities and families safe vote for @RonDeSan…",FALSE,0,NA,2018-10-25T11:32:21Z,FALSE,NA,1055421803416506369,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",carrera911targa,51,TRUE,FALSE,NA,NA
"RT @klhunz2020: @AndrewGillum Don't come to SWFL - we don't want you here.  I'm voting for someone who is going to have low taxes, better b…",FALSE,0,NA,2018-10-25T11:31:39Z,FALSE,NA,1055421628648210432,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",WellsCharlene,1,TRUE,FALSE,NA,NA
"RT @bluelivesmtr: Four Protesters Demand City Not Buy Armor For Cops, City Responds By Buying Armor
#BlueLivesMatter #BackTheBlue
Full Stor…",FALSE,0,NA,2018-10-25T11:30:41Z,FALSE,NA,1055421383126196224,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",sweet2xo,78,TRUE,FALSE,NA,NA
"RT @adjunctprofessr: Patriots rock!
From Detroit down to Houston,
and New York to L.A.
There's pride in every American heart,
and its time…",FALSE,0,NA,2018-10-25T11:30:34Z,FALSE,NA,1055421353405374468,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",elizabehsotner,414,TRUE,FALSE,NA,NA
"RT @bluelivesmtr: BREAKING: Gunman Opens Fire In Kroger Store, Multiple People Down
#BlueLivesMatter #BackTheBlue
Full Story https://t.co/I…",FALSE,0,NA,2018-10-25T11:30:26Z,FALSE,NA,1055421321193111557,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",sweet2xo,55,TRUE,FALSE,NA,NA
Tired.. but Salon night tonight. Also had a blast talking with my sisters who #BackTheBlue. If you want to help sup… https://t.co/sEi2Jq8EuA,FALSE,0,NA,2018-10-25T11:30:24Z,TRUE,NA,1055421313899208710,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",jessianne0529,0,FALSE,FALSE,NA,NA
"RT @bluelivesmtr: Hero Down: Suffolk County Police Sgt. Dennis Reichardt Succumbs To 9/11 Illness
#BlueLivesMatter #BackTheBlue
Full Story…",FALSE,0,NA,2018-10-25T11:29:34Z,FALSE,NA,1055421102334324736,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",JPityinger,87,TRUE,FALSE,NA,NA
"RT @Blessttt: Florida!❗️🔴❗️ Stand up!❗️🔴❗️ #VoteRedToSaveAmerica 

 If we want to keep our communities and families safe vote for @RonDeSan…",FALSE,0,NA,2018-10-25T11:29:32Z,FALSE,NA,1055421097066356736,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",a_willert,51,TRUE,FALSE,NA,NA
"RT @Mikeproudvet: #TrumpSuperTrain @Mikeproudvet
Car #29
@bbl58 
@UghToHillary 
@swahneee
@sweet2xo
@BackRoad_NC
@SvntySvnPunk
@AMccloggan0…",FALSE,0,NA,2018-10-25T11:29:18Z,FALSE,NA,1055421034697056257,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",sweet2xo,602,TRUE,FALSE,NA,NA
"RT @bigricanman: Rest In Peace Investigator Farrah Turner of the Florence County Sheriff's Office, who passed today after she succumbed to…",FALSE,0,NA,2018-10-25T11:28:48Z,FALSE,NA,1055420909270523904,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Marty451,935,TRUE,FALSE,NA,NA
"RT @Blessttt: Florida!❗️🔴❗️ Stand up!❗️🔴❗️ #VoteRedToSaveAmerica 

 If we want to keep our communities and families safe vote for @RonDeSan…",FALSE,0,NA,2018-10-25T11:27:10Z,FALSE,NA,1055420498342039552,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",KilllerBee777,51,TRUE,FALSE,NA,NA
"RT @adjunctprofessr: Patriots rock!
From Detroit down to Houston,
and New York to L.A.
There's pride in every American heart,
and its time…",FALSE,0,NA,2018-10-25T11:26:22Z,FALSE,NA,1055420296776310784,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",mel_faith1,414,TRUE,FALSE,NA,NA
RT @BrianKempGA: Proud to have the strong support of Bacon County Sheriff Mark Cothren! Unlike my opponent who voted against stronger prote…,FALSE,0,NA,2018-10-25T11:25:59Z,FALSE,NA,1055420202773491712,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",BAMAFANinATL,70,TRUE,FALSE,NA,NA
RT @NRAHillbilly: Arizona troopers' union pulls support from Democrat opposing GOP's McSally in Senate race #AZSen #BackTheBlue #ThinBlueLi…,FALSE,0,NA,2018-10-25T11:22:14Z,FALSE,NA,1055419257834618881,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",nanapepin,11,TRUE,FALSE,NA,NA
"India are still as good in the world 💪

#FIFARankings #BackTheBlue #IndianFootball

https://t.co/lji7kQ8mXk",FALSE,12,NA,2018-10-25T11:21:40Z,FALSE,NA,1055419116092190726,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",Goal_India,0,FALSE,FALSE,NA,NA
RT @RiversDecember: My bus stop is a couple blocks from the Toyota Center and HPD officers are driving around with their windows down jammi…,FALSE,0,NA,2018-10-25T11:20:51Z,FALSE,NA,1055418909640327168,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",TexasRose4499,1322,TRUE,FALSE,NA,NA
"RT @bluelivesmtr: Hero Down: Suffolk County Police Sgt. Dennis Reichardt Succumbs To 9/11 Illness
#BlueLivesMatter #BackTheBlue
Full Story…",FALSE,0,NA,2018-10-25T11:20:44Z,FALSE,NA,1055418879302864896,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",DarleneG64,87,TRUE,FALSE,NA,NA
RT @NRAHillbilly: Arizona troopers' union pulls support from Democrat opposing GOP's McSally in Senate race #AZSen #BackTheBlue #ThinBlueLi…,FALSE,0,NA,2018-10-25T11:20:19Z,FALSE,NA,1055418777024770048,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>",gec716,11,TRUE,FALSE,NA,NA
"RT @adjunctprofessr: Patriots rock!
From Detroit down to Houston,
and New York to L.A.
There's pride in every American heart,
and its time…",FALSE,0,NA,2018-10-25T11:19:58Z,FALSE,NA,1055418686805303303,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RonMyers98,414,TRUE,FALSE,NA,NA
"RT @bluelivesmtr: Hero Down: Suffolk County Police Sgt. Dennis Reichardt Succumbs To 9/11 Illness
#BlueLivesMatter #BackTheBlue
Full Story…",FALSE,0,NA,2018-10-25T11:17:34Z,FALSE,NA,1055418083660181506,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",ViaLarra,87,TRUE,FALSE,NA,NA
"RT @bluelivesmtr: Hero Down: Suffolk County Police Sgt. Dennis Reichardt Succumbs To 9/11 Illness
#BlueLivesMatter #BackTheBlue
Full Story…",FALSE,0,NA,2018-10-25T11:17:21Z,FALSE,NA,1055418029721505793,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",ChaplinskiSusan,87,TRUE,FALSE,NA,NA
We miss Bernie Kerik... deblasio doesnt #BackTheBlue  https://t.co/XKq23zm6zG,FALSE,1,NA,2018-10-25T11:16:39Z,FALSE,NA,1055417854105960454,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",DChicagoQ,1,FALSE,FALSE,NA,NA
"RT @bluelivesmtr: Hero Down: Florence Co. SO Investigator Farrah Turner Succumbs To Gunshot Wounds
#BlueLivesMatter #BackTheBlue
Full Story…",FALSE,0,NA,2018-10-25T11:16:28Z,FALSE,NA,1055417805611433984,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Agent_Attitude,52,TRUE,FALSE,NA,NA
"RT @bluelivesmtr: Hero Down: Suffolk County Police Sgt. Dennis Reichardt Succumbs To 9/11 Illness
#BlueLivesMatter #BackTheBlue
Full Story…",FALSE,0,NA,2018-10-25T11:16:22Z,FALSE,NA,1055417781678718979,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",Reducer,87,TRUE,FALSE,NA,NA
"RT @bluelivesmtr: Hero Down: Suffolk County Police Sgt. Dennis Reichardt Succumbs To 9/11 Illness
#BlueLivesMatter #BackTheBlue
Full Story…",FALSE,0,NA,2018-10-25T11:16:16Z,FALSE,NA,1055417755363667968,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",dudercat,87,TRUE,FALSE,NA,NA
"RT @adjunctprofessr: Patriots rock!
From Detroit down to Houston,
and New York to L.A.
There's pride in every American heart,
and its time…",FALSE,0,NA,2018-10-25T11:15:51Z,FALSE,NA,1055417652582277120,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",americawins49,414,TRUE,FALSE,NA,NA
"RT @JohnJos72688428: Please take voting very seriously this year. If you can, vote early. The country is finally on the right track again.…",FALSE,0,NA,2018-10-25T11:14:37Z,FALSE,NA,1055417342497308672,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",sanders_denice,8,TRUE,FALSE,NA,NA
"Bhai @FootballPak  apne ladko ki diet to share kar do yaar, #AFCAsianCup2019 se pehle apni senior team ko bata deng… https://t.co/MFKfxb6WLT",FALSE,17,NA,2018-10-25T11:14:37Z,TRUE,NA,1055417339544461313,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",7negiashish,0,FALSE,FALSE,NA,NA
"RT @adjunctprofessr: Patriots rock!
From Detroit down to Houston,
and New York to L.A.
There's pride in every American heart,
and its time…",FALSE,0,NA,2018-10-25T11:14:31Z,FALSE,NA,1055417314554732545,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",Maggieme863,414,TRUE,FALSE,NA,NA
"RT @adjunctprofessr: Patriots rock!
From Detroit down to Houston,
and New York to L.A.
There's pride in every American heart,
and its time…",FALSE,0,NA,2018-10-25T11:12:19Z,FALSE,NA,1055416760470528000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",txmonimo,414,TRUE,FALSE,NA,NA
"RT @JohnJos72688428: Please take voting very seriously this year. If you can, vote early. The country is finally on the right track again.…",FALSE,0,NA,2018-10-25T11:11:42Z,FALSE,NA,1055416605147041793,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",ruskaj,8,TRUE,FALSE,NA,NA
"RT @IndianFootball: 85' Pakistan take the lead again and make the scoreline 2-1.

#AsianDream #WeAreIndia #BackTheBlue",FALSE,0,NA,2018-10-25T11:11:31Z,FALSE,NA,1055416561316450304,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",shubhamp286,8,TRUE,FALSE,NA,NA
"RT @adjunctprofessr: Patriots rock!
From Detroit down to Houston,
and New York to L.A.
There's pride in every American heart,
and its time…",FALSE,0,NA,2018-10-25T11:11:24Z,FALSE,NA,1055416532728143872,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",ArizonaKayte,414,TRUE,FALSE,NA,NA
"RT @JohnJos72688428: Please take voting very seriously this year. If you can, vote early. The country is finally on the right track again.…",FALSE,0,NA,2018-10-25T11:10:27Z,FALSE,NA,1055416293820633089,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",cottonpony,8,TRUE,FALSE,NA,NA
"RT @adjunctprofessr: Patriots rock!
From Detroit down to Houston,
and New York to L.A.
There's pride in every American heart,
and its time…",FALSE,0,NA,2018-10-25T11:09:38Z,FALSE,NA,1055416087427330054,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",Rbigzs,414,TRUE,FALSE,NA,NA
"RT @bigricanman: Rest In Peace Investigator Farrah Turner of the Florence County Sheriff's Office, who passed today after she succumbed to…",FALSE,0,NA,2018-10-25T11:09:28Z,FALSE,NA,1055416044934885377,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Anhelica1010,935,TRUE,FALSE,NA,NA
"RT @bluelivesmtr: Hero Down: Suffolk County Police Sgt. Dennis Reichardt Succumbs To 9/11 Illness
#BlueLivesMatter #BackTheBlue
Full Story…",FALSE,0,NA,2018-10-25T11:09:23Z,FALSE,NA,1055416022822461440,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",zukerburgersuck,87,TRUE,FALSE,NA,NA
"RT @IndianFootball: A brilliant performance from the India U-19 girls as they beat Pakistan with a scoreline of 18-0 at full time.

#ShePow…",FALSE,0,NA,2018-10-25T11:09:11Z,FALSE,NA,1055415974420209665,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",adnanOnlyne,292,TRUE,FALSE,NA,NA
"RT @JohnJos72688428: Please take voting very seriously this year. If you can, vote early. The country is finally on the right track again.…",FALSE,0,NA,2018-10-25T11:08:29Z,FALSE,NA,1055415796862726144,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Kingskid987,8,TRUE,FALSE,NA,NA
"RT @bluelivesmtr: Hero Down: Suffolk County Police Sgt. Dennis Reichardt Succumbs To 9/11 Illness
#BlueLivesMatter #BackTheBlue
Full Story…",FALSE,0,NA,2018-10-25T11:08:14Z,FALSE,NA,1055415733377593345,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1onEveryOfficer,87,TRUE,FALSE,NA,NA
"@LouDobbs @dbongino Weather these are a hoax or not!
The Boy's and Girls in Blue have to deal with it as if it was… https://t.co/FMZu93Psy2",FALSE,0,LouDobbs,2018-10-25T11:07:57Z,TRUE,1055252718955229184,1055415664603815937,26487169,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",MFriday5,0,FALSE,FALSE,NA,NA
"RT @JohnJos72688428: Please take voting very seriously this year. If you can, vote early. The country is finally on the right track again.…",FALSE,0,NA,2018-10-25T11:07:54Z,FALSE,NA,1055415651257454592,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Sr2Eric,8,TRUE,FALSE,NA,NA
"RT @adjunctprofessr: Patriots rock!
From Detroit down to Houston,
and New York to L.A.
There's pride in every American heart,
and its time…",FALSE,0,NA,2018-10-25T11:07:20Z,FALSE,NA,1055415508684685313,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RidgeReaper68,414,TRUE,FALSE,NA,NA
"RT @bluelivesmtr: Hero Down: Suffolk County Police Sgt. Dennis Reichardt Succumbs To 9/11 Illness
#BlueLivesMatter #BackTheBlue
Full Story…",FALSE,0,NA,2018-10-25T11:06:39Z,FALSE,NA,1055415334226792450,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",mikey_55_fan,87,TRUE,FALSE,NA,NA
"RT @IndianFootball: A brilliant performance from the India U-19 girls as they beat Pakistan with a scoreline of 18-0 at full time.

#ShePow…",FALSE,0,NA,2018-10-25T11:06:33Z,FALSE,NA,1055415312936460288,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",ImSai49,292,TRUE,FALSE,NA,NA
"RT @IndianFootball: A brilliant performance from the India U-19 girls as they beat Pakistan with a scoreline of 18-0 at full time.

#ShePow…",FALSE,0,NA,2018-10-25T11:06:02Z,FALSE,NA,1055415182250242048,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>",tweedaamtweeds,292,TRUE,FALSE,NA,NA
"Hero Down: Suffolk County Police Sgt. Dennis Reichardt Succumbs To 9/11 Illness
#BlueLivesMatter #BackTheBlue
Full… https://t.co/IvVAwVEcWJ",FALSE,164,NA,2018-10-25T11:05:11Z,TRUE,NA,1055414969045577729,NA,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>",bluelivesmtr,87,FALSE,FALSE,NA,NA
"RT @bluelivesmtr: The Wall-Of-Four Protestors Used One Of Mom's Clean Sheets To Make A Sign Expressing Their Demands, City Council Then Fol…",FALSE,0,NA,2018-10-25T11:04:11Z,FALSE,NA,1055414716154015744,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Gina52G,28,TRUE,FALSE,NA,NA
"RT @GwinnettSO: Local folks, see below for Officer Toney’s procession route. #linethestreets #BackTheBlue #thinblueline 💙🚔 https://t.co/HjB…",FALSE,0,NA,2018-10-25T11:03:30Z,FALSE,NA,1055414543571173385,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",ElmerFu17009479,25,TRUE,FALSE,NA,NA
RT @NRAHillbilly: Arizona troopers' union pulls support from Democrat opposing GOP's McSally in Senate race #AZSen #BackTheBlue #ThinBlueLi…,FALSE,0,NA,2018-10-25T11:02:40Z,FALSE,NA,1055414334820704256,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",KCMalone0531,11,TRUE,FALSE,NA,NA
RT @NRAHillbilly: Arizona troopers' union pulls support from Democrat opposing GOP's McSally in Senate race #AZSen #BackTheBlue #ThinBlueLi…,FALSE,0,NA,2018-10-25T11:02:19Z,FALSE,NA,1055414245578424321,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",theJoeCwales,11,TRUE,FALSE,NA,NA
